Rainfall(mm),Humidity(%),Temperature(C),Flood Occurred
175,48,34,0
175,48,37,0
175,48,40,0
175,48,43,0
175,49,15,1
175,52,16,1
175,52,19,1
175,52,22,1
175,52,25,1
175,52,28,1
175,52,31,1
175,52,34,1
175,52,37,0
175,52,40,0
175,52,43,0
175,53,15,1
175,56,16,1
175,56,19,1
175,56,22,1
175,56,25,1
175,56,28,1
175,56,31,1
175,56,34,1
175,56,37,0
175,56,40,0
175,56,43,0
175,57,15,1
175,60,16,1
175,60,19,1
175,60,22,1
175,60,25,1
175,60,28,1
175,60,31,1
175,60,34,1
175,60,37,0
175,60,40,0
175,60,43,0
175,61,15,1
175,64,16,1
175,64,19,1
175,64,22,1
175,64,25,1
175,64,28,1
175,64,31,1
175,64,34,1
175,64,37,0
175,64,40,0
175,64,43,0
175,65,15,1
175,68,16,1
175,68,19,1
175,68,22,1
175,68,25,1
175,68,28,1
175,68,31,1
175,68,34,1
175,68,37,0
175,68,40,0
175,68,43,0
175,69,15,1
175,72,16,1
175,72,19,1
175,72,22,1
175,72,25,1
175,72,28,1
175,72,31,1
175,72,34,1
175,72,37,0
175,72,40,0
175,72,43,0
175,73,15,1
175,76,16,1
175,76,19,1
175,76,22,1
175,76,25,1
175,76,28,1
175,76,31,1
175,76,34,1
175,76,37,0
175,76,40,0
175,76,43,0
175,77,15,1
175,80,16,1
175,80,19,1
175,80,22,1
175,80,25,1
175,80,28,1
175,80,31,1
175,80,34,1
175,80,37,0
175,80,40,0
175,80,43,0
175,81,15,1
175,84,16,1
175,84,19,1
175,84,22,1
175,84,25,1
175,84,28,1
175,84,31,1
175,84,34,1
175,84,37,0
175,84,40,0
175,84,43,0
175,85,15,1
175,88,16,1
175,88,19,1
175,88,22,1
175,88,25,1
175,88,28,1
175,88,31,1
175,88,34,1
175,88,37,0
175,88,40,0
175,88,43,0
175,89,15,1
175,92,16,1
175,92,19,1
175,92,22,1
175,92,25,1
175,92,28,1
175,92,31,1
175,92,34,1
175,92,37,0
175,92,40,0
175,92,43,0
175,93,15,1
175,96,16,1
175,96,19,1
175,96,22,1
175,96,25,1
175,96,28,1
175,96,31,1
175,96,34,1
175,96,37,0
175,96,40,0
175,96,43,0
175,97,15,1
175,100,16,1
175,100,19,1
175,100,22,1
175,100,25,1
175,100,28,1
175,100,31,1
175,100,34,1
175,100,37,0
175,100,40,0
175,100,43,0
176,30,15,1
180,32,16,1
180,32,19,1
180,32,22,1
180,32,25,0
180,32,28,0
180,32,31,0
180,32,34,0
180,32,37,0
180,32,40,0
180,32,43,0
180,33,15,1
180,36,16,1
180,36,19,1
180,36,22,1
180,36,25,0
180,36,28,0
180,36,31,0
180,36,34,0
180,36,37,0
180,36,40,0
180,36,43,0
180,37,15,1
180,40,16,1
180,40,19,1
180,40,22,1
180,40,25,0
180,40,28,0
180,40,31,0
180,40,34,0
180,40,37,0
180,40,40,0
180,40,43,0
180,41,15,1
180,44,16,1
180,44,19,1
180,44,22,1
180,44,25,0
180,44,28,0
180,44,31,0
180,44,34,0
180,44,37,0
180,44,40,0
180,44,43,0
180,45,15,1
180,48,16,1
180,48,19,1
180,48,22,1
180,48,25,0
180,48,28,0
180,48,31,0
180,48,34,0
180,48,37,0
180,48,40,0
180,48,43,0
180,49,15,1
180,52,16,1
180,52,19,1
180,52,22,1
180,52,25,1
180,52,28,1
180,52,31,1
180,52,34,1
180,52,37,0
180,52,40,0
180,52,43,0
180,53,15,1
180,56,16,1
180,56,19,1
180,56,22,1
180,56,25,1
180,56,28,1
180,56,31,1
180,56,34,1
180,56,37,0
180,56,40,0
180,56,43,0
180,57,15,1
180,60,16,1
180,60,19,1
180,60,22,1
180,60,25,1
180,60,28,1
180,60,31,1
180,60,34,1
180,60,37,0
180,60,40,0
180,60,43,0
180,61,15,1
180,64,16,1
180,64,19,1
180,64,22,1
180,64,25,1
180,64,28,1
180,64,31,1
180,64,34,1
180,64,37,0
180,64,40,0
180,64,43,0
180,65,15,1
180,68,16,1
180,68,19,1
180,68,22,1
180,68,25,1
180,68,28,1
180,68,31,1
180,68,34,1
180,68,37,0
180,68,40,0
180,68,43,0
180,69,15,1
180,72,16,1
180,72,19,1
180,72,22,1
180,72,25,1
180,72,28,1
180,72,31,1
180,72,34,1
180,72,37,0
180,72,40,0
180,72,43,0
180,73,15,1
180,76,16,1
180,76,19,1
180,76,22,1
180,76,25,1
180,76,28,1
180,76,31,1
180,76,34,1
180,76,37,0
180,76,40,0
180,76,43,0
180,77,15,1
180,80,16,1
180,80,19,1
180,80,22,1
180,80,25,1
180,80,28,1
180,80,31,0
180,80,34,0
180,80,37,0
180,80,40,0
180,80,43,0
180,81,15,1
180,84,16,1
180,84,19,1
180,84,22,1
180,84,25,1
180,84,28,1
180,84,31,1
180,84,34,1
180,84,37,0
180,84,40,0
180,84,43,0
180,85,15,1
180,88,16,1
180,88,19,1
180,88,22,1
180,88,25,1
180,88,28,1
180,88,31,1
180,88,34,1
180,88,37,0
180,88,40,0
180,88,43,0
180,89,15,1
180,92,16,1
180,92,19,1
180,92,22,1
180,92,25,1
180,92,28,1
180,92,31,1
180,92,34,1
180,92,37,0
180,92,40,0
180,92,43,0
180,93,15,1
180,96,16,1
180,96,19,1
180,96,22,1
180,96,25,1
180,96,28,1
180,96,31,1
180,96,34,1
180,96,37,0
180,96,40,0
180,96,43,0
180,97,15,1
180,100,16,1
180,100,19,1
180,100,22,1
180,100,25,1
180,100,28,1
180,100,31,1
180,100,34,1
180,100,37,0
180,100,40,0
180,100,43,0
181,30,15,1
185,32,16,1
185,32,19,1
185,32,22,1
185,32,25,0
185,32,28,0
185,32,31,0
185,32,34,0
185,32,37,0
185,32,40,0
185,32,43,0
185,33,15,1
185,36,16,1
185,36,19,1
185,36,22,1
185,36,25,0
185,36,28,0
185,36,31,0
185,36,34,0
185,36,37,0
185,36,40,0
185,36,43,0
185,37,15,1
185,40,16,1
185,40,19,1
185,40,22,1
185,40,25,0
185,40,28,0
185,40,31,0
185,40,34,0
185,40,37,0
185,40,40,0
185,40,43,0
185,41,15,1
185,44,16,1
185,44,19,1
185,44,22,1
185,44,25,0
185,44,28,0
185,44,31,0
185,44,34,0
185,44,37,0
185,44,40,0
185,44,43,0
185,45,15,1
185,48,16,1
185,48,19,1
185,48,22,1
185,48,25,0
185,48,28,0
185,48,31,0
185,48,34,0
185,48,37,0
185,48,40,0
185,48,43,0
185,49,15,1
185,52,16,1
185,52,19,1
185,52,22,1
185,52,25,1
185,52,28,1
185,52,31,1
185,52,34,1
185,52,37,0
185,52,40,0
185,52,43,0
185,53,15,1
185,56,16,1
185,56,19,1
185,56,22,1
185,56,25,1
185,56,28,1
185,56,31,1
185,56,34,1
185,56,37,0
185,56,40,0
185,56,43,0
185,57,15,1
185,60,16,1
185,60,19,1
185,60,22,1
185,60,25,1
185,60,28,1
185,60,31,1
185,60,34,1
185,60,37,0
185,60,40,0
185,60,43,0
185,61,15,1
185,64,16,1
185,64,19,1
185,64,22,1
185,64,25,1
185,64,28,1
185,64,31,1
185,64,34,1
185,64,37,0
185,64,40,0
185,64,43,0
185,65,15,1
185,68,16,1
185,68,19,1
185,68,22,1
185,68,25,1
185,68,28,1
185,68,31,1
185,68,34,1
185,68,37,0
185,68,40,0
185,68,43,0
185,69,15,1
185,72,16,1
185,72,19,1
185,72,22,1
185,72,25,1
185,72,28,1
185,72,31,1
185,72,34,1
185,72,37,0
185,72,40,0
185,72,43,0
185,73,15,1
185,76,16,1
185,76,19,1
185,76,22,1
185,76,25,1
185,76,28,1
185,76,31,1
185,76,34,1
185,76,37,0
185,76,40,0
185,76,43,0
185,77,15,1
185,80,16,1
185,80,19,1
185,80,22,1
185,80,25,1
185,80,28,1
185,80,31,0
185,80,34,0
185,80,37,0
185,80,40,0
185,80,43,0
185,81,15,1
185,84,16,1
185,84,19,1
185,84,22,1
185,84,25,1
185,84,28,1
185,84,31,1
185,84,34,1
185,84,37,0
185,84,40,0
185,84,43,0
185,85,15,1
185,88,16,1
185,88,19,1
185,88,22,1
185,88,25,1
185,88,28,1
185,88,31,1
185,88,34,1
185,88,37,0
185,88,40,0
185,88,43,0
185,89,15,1
185,92,16,1
185,92,19,1
185,92,22,1
185,92,25,1
185,92,28,1
185,92,31,1
185,92,34,1
185,92,37,0
185,92,40,0
185,92,43,0
185,93,15,1
185,96,16,1
185,96,19,1
185,96,22,1
185,96,25,1
185,96,28,1
185,96,31,1
185,96,34,1
185,96,37,0
185,96,40,0
185,96,43,0
185,97,15,1
185,100,16,1
185,100,19,1
185,100,22,1
185,100,25,1
185,100,28,1
185,100,31,1
185,100,34,1
185,100,37,0
185,100,40,0
185,100,43,0
186,30,15,1
190,32,16,1
190,32,19,1
190,32,22,1
190,32,25,0
190,32,28,0
190,32,31,0
190,32,34,0
190,32,37,0
190,32,40,0
190,32,43,0
190,33,15,1
190,36,16,1
190,36,19,1
190,36,22,1
190,36,25,0
190,36,28,0
190,36,31,0
190,36,34,0
190,36,37,0
190,36,40,0
190,36,43,0
190,37,15,1
190,40,16,1
190,40,19,1
190,40,22,1
190,40,25,0
190,40,28,0
190,40,31,0
190,40,34,0
190,40,37,0
190,40,40,0
190,40,43,0
190,41,15,1
190,44,16,1
190,44,19,1
190,44,22,1
190,44,25,0
190,44,28,0
190,44,31,0
190,44,34,0
190,44,37,0
190,44,40,0
190,44,43,0
190,45,15,1
190,48,16,1
190,48,19,1
190,48,22,1
190,48,25,0
190,48,28,0
190,48,31,0
190,48,34,0
190,48,37,0
190,48,40,0
190,48,43,0
190,49,15,1
190,52,16,1
190,52,19,1
190,52,22,1
190,52,25,1
190,52,28,1
190,52,31,1
190,52,34,1
190,52,37,0
190,52,40,0
190,52,43,0
190,53,15,1
190,56,16,1
190,56,19,1
190,56,22,1
190,56,25,1
190,56,28,1
190,56,31,1
190,56,34,1
190,56,37,0
190,56,40,0
190,56,43,0
190,57,15,1
190,60,16,1
190,60,19,1
190,60,22,1
190,60,25,1
190,60,28,1
190,60,31,1
190,60,34,1
190,60,37,0
190,60,40,0
190,60,43,0
190,61,15,1
190,64,16,1
190,64,19,1
190,64,22,1
190,64,25,1
190,64,28,1
190,64,31,1
190,64,34,1
190,64,37,0
190,64,40,0
190,64,43,0
190,65,15,1
190,68,16,1
190,68,19,1
190,68,22,1
190,68,25,1
190,68,28,1
190,68,31,1
190,68,34,1
190,68,37,0
190,68,40,0
190,68,43,0
190,69,15,1
190,72,16,1
190,72,19,1
190,72,22,1
190,72,25,1
190,72,28,1
190,72,31,1
190,72,34,1
190,72,37,0
190,72,40,0
190,72,43,0
190,73,15,1
190,76,16,1
190,76,19,1
190,76,22,1
190,76,25,1
190,76,28,1
190,76,31,1
190,76,34,1
190,76,37,0
190,76,40,0
190,76,43,0
190,77,15,1
190,80,16,1
190,80,19,1
190,80,22,1
190,80,25,1
190,80,28,1
190,80,31,0
190,80,34,0
190,80,37,0
190,80,40,0
190,80,43,0
190,81,15,1
190,84,16,1
190,84,19,1
190,84,22,1
190,84,25,1
190,84,28,1
190,84,31,1
190,84,34,1
190,84,37,0
190,84,40,0
190,84,43,0
190,85,15,1
190,88,16,1
190,88,19,1
190,88,22,1
190,88,25,1
190,88,28,1
190,88,31,1
190,88,34,1
190,88,37,0
190,88,40,0
190,88,43,0
190,89,15,1
190,92,16,1
190,92,19,1
190,92,22,1
190,92,25,1
190,92,28,1
190,92,31,1
190,92,34,1
190,92,37,0
190,92,40,0
190,92,43,0
190,93,15,1
190,96,16,1
190,96,19,1
190,96,22,1
190,96,25,1
190,96,28,1
190,96,31,1
190,96,34,1
190,96,37,0
190,96,40,0
190,96,43,0
190,97,15,1
190,100,16,1
190,100,19,1
190,100,22,1
190,100,25,1
190,100,28,1
190,100,31,1
190,100,34,1
190,100,37,0
190,100,40,0
190,100,43,0
191,30,15,1
195,32,16,1
195,32,19,1
195,32,22,1
195,32,25,0
195,32,28,0
195,32,31,0
195,32,34,0
195,32,37,0
195,32,40,0
195,32,43,0
195,33,15,1
195,36,16,1
195,36,19,1
195,36,22,1
195,36,25,0
195,36,28,0
195,36,31,0
195,36,34,0
195,36,37,0
195,36,40,0
195,36,43,0
195,37,15,1
195,40,16,1
195,40,19,1
195,40,22,1
195,40,25,0
195,40,28,0
195,40,31,0
195,40,34,0
195,40,37,0
195,40,40,0
195,40,43,0
195,41,15,1
195,44,16,1
195,44,19,1
195,44,22,1
195,44,25,0
195,44,28,0
195,44,31,0
195,44,34,0
195,44,37,0
195,44,40,0
195,44,43,0
195,45,15,1
195,48,16,1
195,48,19,1
195,48,22,1
195,48,25,0
195,48,28,0
195,48,31,0
195,48,34,0
195,48,37,0
195,48,40,0
195,48,43,0
195,49,15,1
195,52,16,1
195,52,19,1
195,52,22,1
195,52,25,1
195,52,28,1
195,52,31,1
195,52,34,1
195,52,37,0
195,52,40,0
195,52,43,0
195,53,15,1
195,56,16,1
195,56,19,1
195,56,22,1
195,56,25,1
195,56,28,1
195,56,31,1
195,56,34,1
195,56,37,0
195,56,40,0
195,56,43,0
195,57,15,1
195,60,16,1
195,60,19,1
195,60,22,1
195,60,25,1
195,60,28,1
195,60,31,1
195,60,34,1
195,60,37,0
195,60,40,0
195,60,43,0
195,61,15,1
195,64,16,1
195,64,19,1
195,64,22,1
195,64,25,1
195,64,28,1
195,64,31,1
195,64,34,1
195,64,37,0
195,64,40,0
195,64,43,0
195,65,15,1
195,68,16,1
195,68,19,1
195,68,22,1
195,68,25,1
195,68,28,1
195,68,31,1
195,68,34,1
195,68,37,0
195,68,40,0
195,68,43,0
195,69,15,1
195,72,16,1
195,72,19,1
195,72,22,1
195,72,25,1
195,72,28,1
195,72,31,1
195,72,34,1
195,72,37,0
195,72,40,0
195,72,43,0
195,73,15,1
195,76,16,1
195,76,19,1
195,76,22,1
195,76,25,1
195,76,28,1
195,76,31,1
195,76,34,1
195,76,37,0
195,76,40,0
195,76,43,0
195,77,15,1
195,80,16,1
195,80,19,1
195,80,22,1
195,80,25,1
195,80,28,1
195,80,31,0
195,80,34,0
195,80,37,0
195,80,40,0
195,80,43,0
195,81,15,1
195,84,16,1
195,84,19,1
195,84,22,1
195,84,25,1
195,84,28,1
195,84,31,1
195,84,34,1
195,84,37,0
195,84,40,0
195,84,43,0
195,85,15,1
195,88,16,1
195,88,19,1
195,88,22,1
195,88,25,1
195,88,28,1
195,88,31,1
195,88,34,1
195,88,37,0
195,88,40,0
195,88,43,0
195,89,15,1
195,92,16,1
195,92,19,1
195,92,22,1
195,92,25,1
195,92,28,1
195,92,31,1
195,92,34,1
195,92,37,0
195,92,40,0
195,92,43,0
195,93,15,1
195,96,16,1
195,96,19,1
195,96,22,1
195,96,25,1
195,96,28,1
195,96,31,1
195,96,34,1
195,96,37,0
195,96,40,0
195,96,43,0
195,97,15,1
195,100,16,1
195,100,19,1
195,100,22,1
195,100,25,1
195,100,28,1
195,100,31,1
195,100,34,1
195,100,37,0
195,100,40,0
195,100,43,0
196,30,15,1
200,32,16,0
200,32,19,0
200,32,22,0
200,32,25,0
200,32,28,0
200,32,31,0
200,32,34,0
200,32,37,0
200,32,40,0
200,32,43,0
200,33,15,0
200,36,16,0
200,36,19,0
200,36,22,0
200,36,25,0
200,36,28,0
200,36,31,0
200,36,34,0
200,36,37,0
200,36,40,0
200,36,43,0
200,37,15,0
200,40,16,0
200,40,19,0
200,40,22,0
200,40,25,0
200,40,28,0
200,40,31,0
200,40,34,0
200,40,37,0
200,40,40,0
200,40,43,0
200,41,15,0
200,44,16,0
200,44,19,0
200,44,22,0
200,44,25,0
200,44,28,0
200,44,31,0
200,44,34,0
200,44,37,0
200,44,40,0
200,44,43,0
200,45,15,0
200,48,16,0
200,48,19,0
200,48,22,0
200,48,25,0
200,48,28,0
200,48,31,0
200,48,34,0
200,48,37,0
200,48,40,0
200,48,43,0
200,49,15,0
200,52,16,1
200,52,19,1
200,52,22,1
200,52,25,1
200,52,28,0
200,52,31,0
200,52,34,0
200,52,37,0
200,52,40,0
200,52,43,0
200,53,15,1
200,56,16,1
200,56,19,1
200,56,22,1
200,56,25,1
200,56,28,0
200,56,31,0
200,56,34,0
200,56,37,0
200,56,40,0
200,56,43,0
200,57,15,1
200,60,16,1
200,60,19,1
200,60,22,1
200,60,25,1
200,60,28,1
200,60,31,0
200,60,34,0
200,60,37,0
200,60,40,0
200,60,43,0
200,61,15,1
200,64,16,1
200,64,19,1
200,64,22,1
200,64,25,1
200,64,28,1
200,64,31,0
200,64,34,0
200,64,37,0
200,64,40,0
200,64,43,0
200,65,15,1
200,68,16,1
200,68,19,1
200,68,22,1
200,68,25,1
200,68,28,1
200,68,31,0
200,68,34,0
200,68,37,0
200,68,40,0
200,68,43,0
200,69,15,1
200,72,16,1
200,72,19,1
200,72,22,1
200,72,25,1
200,72,28,1
200,72,31,0
200,72,34,0
200,72,37,0
200,72,40,0
200,72,43,0
200,73,15,1
200,76,16,1
200,76,19,1
200,76,22,1
200,76,25,1
200,76,28,1
200,76,31,0
200,76,34,0
200,76,37,0
200,76,40,0
200,76,43,0
200,77,15,1
200,80,16,1
200,80,19,1
200,80,22,1
200,80,25,1
200,80,28,1
200,80,31,0
200,80,34,0
200,80,37,0
200,80,40,0
200,80,43,0
200,81,15,1
200,84,16,1
200,84,19,1
200,84,22,1
200,84,25,1
200,84,28,1
200,84,31,1
200,84,34,1
200,84,37,1
200,84,40,1
200,84,43,1
200,85,15,1
200,88,16,1
200,88,19,1
200,88,22,1
200,88,25,1
200,88,28,1
200,88,31,1
200,88,34,1
200,88,37,1
200,88,40,1
200,88,43,1
200,89,15,1
200,92,16,1
200,92,19,1
200,92,22,1
200,92,25,1
200,92,28,1
200,92,31,1
200,92,34,1
200,92,37,1
200,92,40,1
200,92,43,1
200,93,15,1
200,96,16,1
200,96,19,1
200,96,22,1
200,96,25,1
200,96,28,1
200,96,31,1
200,96,34,1
200,96,37,1
200,96,40,1
200,96,43,1
200,97,15,1
200,100,16,1
200,100,19,1
200,100,22,1
200,100,25,1
200,100,28,1
200,100,31,1
200,100,34,1
200,100,37,1
200,100,40,1
200,100,43,1
201,30,15,0
205,32,16,0
205,32,19,0
205,32,22,0
205,32,25,0
205,32,28,0
205,32,31,0
205,32,34,0
205,32,37,0
205,32,40,0
205,32,43,0
205,33,15,0
205,36,16,0
205,36,19,0
205,36,22,0
205,36,25,0
205,36,28,0
205,36,31,0
205,36,34,0
205,36,37,0
205,36,40,0
205,36,43,0
205,37,15,0
205,40,16,0
205,40,19,0
205,40,22,0
205,40,25,0
205,40,28,0
205,40,31,0
205,40,34,0
205,40,37,0
205,40,40,0
205,40,43,0
205,41,15,0
205,44,16,0
205,44,19,0
205,44,22,0
205,44,25,0
205,44,28,0
205,44,31,0
205,44,34,0
205,44,37,0
205,44,40,0
205,44,43,0
205,45,15,0
205,48,16,0
205,48,19,0
205,48,22,0
205,48,25,0
205,48,28,0
205,48,31,0
205,48,34,0
205,48,37,0
205,48,40,0
205,48,43,0
205,49,15,0
205,52,16,1
205,52,19,1
205,52,22,1
205,52,25,1
205,52,28,0
205,52,31,0
205,52,34,0
205,52,37,0
205,52,40,0
205,52,43,0
205,53,15,1
205,56,16,1
205,56,19,1
205,56,22,1
205,56,25,1
205,56,28,0
205,56,31,0
205,56,34,0
205,56,37,0
205,56,40,0
205,56,43,0
205,57,15,1
205,60,16,1
205,60,19,1
205,60,22,1
205,60,25,1
205,60,28,1
205,60,31,0
205,60,34,0
205,60,37,0
205,60,40,0
205,60,43,0
205,61,15,1
205,64,16,1
205,64,19,1
205,64,22,1
205,64,25,1
205,64,28,1
205,64,31,0
205,64,34,0
205,64,37,0
205,64,40,0
205,64,43,0
205,65,15,1
205,68,16,1
205,68,19,1
205,68,22,1
205,68,25,1
205,68,28,1
205,68,31,0
205,68,34,0
205,68,37,0
205,68,40,0
205,68,43,0
205,69,15,1
205,72,16,1
205,72,19,1
205,72,22,1
205,72,25,1
205,72,28,1
205,72,31,0
205,72,34,0
205,72,37,0
205,72,40,0
205,72,43,0
205,73,15,1
205,76,16,1
205,76,19,1
205,76,22,1
205,76,25,1
205,76,28,1
205,76,31,0
205,76,34,0
205,76,37,0
205,76,40,0
205,76,43,0
205,77,15,1
205,80,16,1
205,80,19,1
205,80,22,1
205,80,25,1
205,80,28,1
205,80,31,0
205,80,34,0
205,80,37,0
205,80,40,0
205,80,43,0
205,81,15,1
205,84,16,1
205,84,19,1
205,84,22,1
205,84,25,1
205,84,28,1
205,84,31,1
205,84,34,1
205,84,37,1
205,84,40,1
205,84,43,1
205,85,15,1
205,88,16,1
205,88,19,1
205,88,22,1
205,88,25,1
205,88,28,1
205,88,31,1
205,88,34,1
205,88,37,1
205,88,40,1
205,88,43,1
205,89,15,1
205,92,16,1
205,92,19,1
205,92,22,1
205,92,25,1
205,92,28,1
205,92,31,1
205,92,34,1
205,92,37,1
205,92,40,1
205,92,43,1
205,93,15,1
205,96,16,1
205,96,19,1
205,96,22,1
205,96,25,1
205,96,28,1
205,96,31,1
205,96,34,1
205,96,37,1
205,96,40,1
205,96,43,1
205,97,15,1
205,100,16,1
205,100,19,1
205,100,22,1
205,100,25,1
205,100,28,1
205,100,31,1
205,100,34,1
205,100,37,1
205,100,40,1
205,100,43,1
206,30,15,0
210,32,16,0
210,32,19,0
210,32,22,0
210,32,25,0
210,32,28,0
210,32,31,0
210,32,34,0
210,32,37,0
210,32,40,0
210,32,43,0
210,33,15,0
210,36,16,0
210,36,19,0
210,36,22,0
210,36,25,0
210,36,28,0
210,36,31,0
210,36,34,0
210,36,37,0
210,36,40,0
210,36,43,0
210,37,15,0
210,40,16,0
210,40,19,0
210,40,22,0
210,40,25,0
210,40,28,0
210,40,31,0
210,40,34,0
210,40,37,0
210,40,40,0
210,40,43,0
210,41,15,0
210,44,16,0
210,44,19,0
210,44,22,0
210,44,25,0
210,44,28,0
210,44,31,0
210,44,34,0
210,44,37,0
210,44,40,0
210,44,43,0
210,45,15,0
210,48,16,0
210,48,19,0
210,48,22,0
210,48,25,0
210,48,28,0
210,48,31,0
210,48,34,0
210,48,37,0
210,48,40,0
210,48,43,0
210,49,15,0
210,52,16,1
210,52,19,1
210,52,22,1
210,52,25,1
210,52,28,0
210,52,31,0
210,52,34,0
210,52,37,0
210,52,40,0
210,52,43,0
210,53,15,1
210,56,16,1
210,56,19,1
210,56,22,1
210,56,25,1
210,56,28,0
210,56,31,0
210,56,34,0
210,56,37,0
210,56,40,0
210,56,43,0
210,57,15,1
210,60,16,1
210,60,19,1
210,60,22,1
210,60,25,1
210,60,28,1
210,60,31,0
210,60,34,0
210,60,37,0
210,60,40,0
210,60,43,0
210,61,15,1
210,64,16,1
210,64,19,1
210,64,22,1
210,64,25,1
210,64,28,1
210,64,31,0
210,64,34,0
210,64,37,0
210,64,40,0
210,64,43,0
210,65,15,1
210,68,16,1
210,68,19,1
210,68,22,1
210,68,25,1
210,68,28,1
210,68,31,0
210,68,34,0
210,68,37,0
210,68,40,0
210,68,43,0
210,69,15,1
210,72,16,1
210,72,19,1
210,72,22,1
210,72,25,1
210,72,28,1
210,72,31,0
210,72,34,0
210,72,37,0
210,72,40,0
210,72,43,0
210,73,15,1
210,76,16,1
210,76,19,1
210,76,22,1
210,76,25,1
210,76,28,1
210,76,31,0
210,76,34,0
210,76,37,0
210,76,40,0
210,76,43,0
210,77,15,1
210,80,16,1
210,80,19,1
210,80,22,1
210,80,25,1
210,80,28,1
210,80,31,0
210,80,34,0
210,80,37,0
210,80,40,0
210,80,43,0
210,81,15,1
210,84,16,1
210,84,19,1
210,84,22,1
210,84,25,1
210,84,28,1
210,84,31,1
210,84,34,1
210,84,37,1
210,84,40,1
210,84,43,1
210,85,15,1
210,88,16,1
210,88,19,1
210,88,22,1
210,88,25,1
210,88,28,1
210,88,31,1
210,88,34,1
210,88,37,1
210,88,40,1
210,88,43,1
210,89,15,1
210,92,16,1
210,92,19,1
210,92,22,1
210,92,25,1
210,92,28,1
210,92,31,1
210,92,34,1
210,92,37,1
210,92,40,1
210,92,43,1
210,93,15,1
210,96,16,1
210,96,19,1
210,96,22,1
210,96,25,1
210,96,28,1
210,96,31,1
210,96,34,1
210,96,37,1
210,96,40,1
210,96,43,1
210,97,15,1
210,100,16,1
210,100,19,1
210,100,22,1
210,100,25,1
210,100,28,1
210,100,31,1
210,100,34,1
210,100,37,1
210,100,40,1
210,100,43,1
211,30,15,0
215,32,16,0
215,32,19,0
215,32,22,0
215,32,25,0
215,32,28,0
215,32,31,0
215,32,34,0
215,32,37,0
215,32,40,0
215,32,43,0
215,33,15,0
215,36,16,0
215,36,19,0
215,36,22,0
215,36,25,0
215,36,28,0
215,36,31,0
215,36,34,0
215,36,37,0
215,36,40,0
215,36,43,0
215,37,15,0
215,40,16,0
215,40,19,0
215,40,22,0
215,40,25,0
215,40,28,0
215,40,31,0
215,40,34,0
215,40,37,0
215,40,40,0
215,40,43,0
215,41,15,0
215,44,16,0
215,44,19,0
215,44,22,0
215,44,25,0
215,44,28,0
215,44,31,0
215,44,34,0
215,44,37,0
215,44,40,0
215,44,43,0
215,45,15,0
215,48,16,0
215,48,19,0
215,48,22,0
215,48,25,0
215,48,28,0
215,48,31,0
215,48,34,0
215,48,37,0
215,48,40,0
215,48,43,0
215,49,15,0
215,52,16,1
215,52,19,1
215,52,22,1
215,52,25,1
215,52,28,0
215,52,31,0
215,52,34,0
215,52,37,0
215,52,40,0
215,52,43,0
215,53,15,1
215,56,16,1
215,56,19,1
215,56,22,1
215,56,25,1
215,56,28,0
215,56,31,0
215,56,34,0
215,56,37,0
215,56,40,0
215,56,43,0
215,57,15,1
215,60,16,1
215,60,19,1
215,60,22,1
215,60,25,1
215,60,28,1
215,60,31,0
215,60,34,0
215,60,37,0
215,60,40,0
215,60,43,0
215,61,15,1
215,64,16,1
215,64,19,1
215,64,22,1
215,64,25,1
215,64,28,1
215,64,31,0
215,64,34,0
215,64,37,0
215,64,40,0
215,64,43,0
215,65,15,1
215,68,16,1
215,68,19,1
215,68,22,1
215,68,25,1
215,68,28,1
215,68,31,0
215,68,34,0
215,68,37,0
215,68,40,0
215,68,43,0
215,69,15,1
215,72,16,1
215,72,19,1
215,72,22,1
215,72,25,1
215,72,28,1
215,72,31,0
215,72,34,0
215,72,37,0
215,72,40,0
215,72,43,0
215,73,15,1
215,76,16,1
215,76,19,1
215,76,22,1
215,76,25,1
215,76,28,1
215,76,31,0
215,76,34,0
215,76,37,0
215,76,40,0
215,76,43,0
215,77,15,1
215,80,16,1
215,80,19,1
215,80,22,1
215,80,25,1
215,80,28,1
215,80,31,0
215,80,34,0
215,80,37,0
215,80,40,0
215,80,43,0
215,81,15,1
215,84,16,1
215,84,19,1
215,84,22,1
215,84,25,1
215,84,28,1
215,84,31,1
215,84,34,1
215,84,37,1
215,84,40,1
215,84,43,1
215,85,15,1
215,88,16,1
215,88,19,1
215,88,22,1
215,88,25,1
215,88,28,1
215,88,31,1
215,88,34,1
215,88,37,1
215,88,40,1
215,88,43,1
215,89,15,1
215,92,16,1
215,92,19,1
215,92,22,1
215,92,25,1
215,92,28,1
215,92,31,1
215,92,34,1
215,92,37,1
215,92,40,1
215,92,43,1
215,93,15,1
215,96,16,1
215,96,19,1
215,96,22,1
215,96,25,1
215,96,28,1
215,96,31,1
215,96,34,1
215,96,37,1
215,96,40,1
215,96,43,1
215,97,15,1
215,100,16,1
215,100,19,1
215,100,22,1
215,100,25,1
215,100,28,1
215,100,31,1
215,100,34,1
215,100,37,1
215,100,40,1
215,100,43,1
216,30,15,0
220,32,16,0
220,32,19,0
220,32,22,0
220,32,25,0
220,32,28,0
220,32,31,0
220,32,34,0
220,32,37,0
220,32,40,0
220,32,43,0
220,33,15,0
220,36,16,0
220,36,19,0
220,36,22,0
